-[ RECORD 1 ]------------------+----------------------------------------------------------
case_number                    | I-200-24200-206899
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 34 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23258-351855
job_title                      | SOFTWARE DEVELOPER
employer_name                  | RAPIDIT INC
secondary_entity_business_name | State of Maine
employer_poc_email             | HRADMIN@RAPIDITINC.COM
employer_poc_phone             | 16783663820
employer_poc_first_name        | SAI K K
employer_poc_last_name         | VEMULAPALLI
worksite_address1              | 45 Commerce Drive
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | 
employer_address1              | 4080 McGINNIS FERRY ROAD
employer_address2              | SUITE 1206
employer_city                  | ALPHARETTA
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 9/25/2023
end_date                       | 9/24/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 35 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23124-991485
job_title                      | Software Developer
employer_name                  | RapidIT - Cloudbera Inc
secondary_entity_business_name | State of Maine
employer_poc_email             | gvelugu@rapidit-cloudbera.com
employer_poc_phone             | 12145528650
employer_poc_first_name        | Gopinath
employer_poc_last_name         | Velagundula
worksite_address1              | 45 Commerce Drive
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Dua Hobbs Associates
employer_address1              | 6110 McFarland Station Drive
employer_address2              | Suite 103
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30004
begin_date                     | 10/1/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 36 ]-----------------+----------------------------------------------------------
case_number                    | I-200-22143-202405
job_title                      | Software Developer
employer_name                  | Tek Resource Inc
secondary_entity_business_name | State of Maine
employer_poc_email             | ramesh@tekresource.net
employer_poc_phone             | 17049948600
employer_poc_first_name        | Ramesh
employer_poc_last_name         | Medaboina
worksite_address1              | 111 State House Station
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Law Office of Keshab Raj Seadie, P.C.
employer_address1              | 1236 Yarrow St
employer_address2              | 
employer_city                  | Stallings
employer_state                 | NC
employer_postal_code           | 28104
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 37 ]-----------------+----------------------------------------------------------
case_number                    | I-200-22311-572979
job_title                      | Sr. Software Developer
employer_name                  | Maruthi Technologies Inc
secondary_entity_business_name | State of Maine (DHHS OIT)
employer_poc_email             | legal_admin@anblicks.com
employer_poc_phone             | 18172479060
employer_poc_first_name        | Robert
employer_poc_last_name         | Freeman
worksite_address1              | 51 Commerce Dr
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Challa Law Office, PC
employer_address1              | 14911 Quorum Drive
employer_address2              | SUITE 390
employer_city                  | Dallas
employer_state                 | TX
employer_postal_code           | 75254
begin_date                     | 1/7/2023
end_date                       | 1/6/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 38 ]-----------------+----------------------------------------------------------
case_number                    | I-200-24185-173884
job_title                      | QA Systems Engineer
employer_name                  | NIFTEK INC
secondary_entity_business_name | State of Maine (Department of Health & Human Services)
employer_poc_email             | immig@niftek.com
employer_poc_phone             | 17039627755
employer_poc_first_name        | MAHEEDHAR
employer_poc_last_name         | SIRIGIREDDY
worksite_address1              | 2 Anthony Ave
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Akula & Associates, P.C.
employer_address1              | 5899 PRESTON ROAD
employer_address2              | SUITE 1204
employer_city                  | FRISCO
employer_state                 | TX
employer_postal_code           | 75034
begin_date                     | 8/20/2024
end_date                       | 8/19/2027
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 39 ]-----------------+----------------------------------------------------------
case_number                    | I-200-24190-180181
job_title                      | QA Systems Engineer
employer_name                  | NIFTEK INC
secondary_entity_business_name | State of Maine (Department of Health & Human Services)
employer_poc_email             | immig@niftek.com
employer_poc_phone             | 17039627755
employer_poc_first_name        | MAHEEDHAR
employer_poc_last_name         | SIRIGIREDDY
worksite_address1              | 2 Anthony Ave
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Akula & Associates, P.C.
employer_address1              | 5899 PRESTON ROAD
employer_address2              | SUITE 1204
employer_city                  | FRISCO
employer_state                 | TX
employer_postal_code           | 75034
begin_date                     | 8/20/2024
end_date                       | 8/19/2027
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 40 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23326-521411
job_title                      | Software Developer
employer_name                  | CEO Foundry LLC
secondary_entity_business_name | State of Maine (Secretary of State) BMV
employer_poc_email             | venky@ceofoundry.com
employer_poc_phone             | 12145041818
employer_poc_first_name        | Venkata
employer_poc_last_name         | Vadlamani
worksite_address1              | 101 Hospital St.
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Ahluwalia Law Offices, P.C.
employer_address1              | 5600 Tennyson Pkwy
employer_address2              | Suite 155
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75024
begin_date                     | 12/4/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 41 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23326-521123
job_title                      | Software Developer
employer_name                  | CEO Foundry LLC
secondary_entity_business_name | State of Maine (Secretary of State) BMV
employer_poc_email             | venky@ceofoundry.com
employer_poc_phone             | 12145041818
employer_poc_first_name        | Venkata
employer_poc_last_name         | Vadlamani
worksite_address1              | 101 Hospital St.
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Ahluwalia Law Offices, P.C.
employer_address1              | 5600 Tennyson Pkwy
employer_address2              | Suite 155
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75024
begin_date                     | 12/4/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 42 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23262-360407
job_title                      | Software Developer
employer_name                  | CEO Foundry LLC
secondary_entity_business_name | State of Maine (Secretary of State) BMV
employer_poc_email             | venky@ceofoundry.com
employer_poc_phone             | 12145041818
employer_poc_first_name        | Venkata
employer_poc_last_name         | Vadlamani
worksite_address1              | 101 Hospital St.
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Ahluwalia Law Offices, P.C.
employer_address1              | 5600 Tennyson Pkwy
employer_address2              | Suite 155
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75024
begin_date                     | 10/1/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 43 ]-----------------+----------------------------------------------------------
case_number                    | I-200-22272-501995
job_title                      | Dynamics 365 Developer
employer_name                  | BI Labs Inc
secondary_entity_business_name | State of Maine - DHHS
employer_poc_email             | hr@bilabsinc.com
employer_poc_phone             | 17325270567
employer_poc_first_name        | Tasneem
employer_poc_last_name         | Shaikh
worksite_address1              | 51 COMMERCE DRIVE
worksite_address2              | 
worksite_city                  | AUGUSTA
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 517  Route 1 South
employer_address2              | Ste 1116
employer_city                  | Iselin
employer_state                 | NJ
employer_postal_code           | 08830
begin_date                     | 12/30/2022
end_date                       | 12/29/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 44 ]-----------------+----------------------------------------------------------
case_number                    | I-200-22062-949825
job_title                      | Business Systems Analyst
employer_name                  | ELLIANSE LLC
secondary_entity_business_name | State of Maine - Department of Education
employer_poc_email             | hr@ellianse.com
employer_poc_phone             | 16196181221
employer_poc_first_name        | ADITYA
employer_poc_last_name         | VEDALA
worksite_address1              | 51 Commerce Drive
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Akula & Associates, P.C.
employer_address1              | 2520 Saint Rose Parkway
employer_address2              | Suite 308
employer_city                  | Henderson
employer_state                 | NV
employer_postal_code           | 89074
begin_date                     | 7/1/2022
end_date                       | 6/30/2025
total_worker_positions         | 1
soc_code                       | 15-1199.00
h_1b_dependent                 | No
-[ RECORD 45 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23061-817384
job_title                      | Programmer Analyst
employer_name                  | SUNRAY INFORMATION TECHNOLOGIES INC
secondary_entity_business_name | State of Maine - Department of Education
employer_poc_email             | MGAVINI@SUNRAY-IT.COM
employer_poc_phone             | 17326291576
employer_poc_first_name        | MAHENDAR
employer_poc_last_name         | GAVINI
worksite_address1              | 45 Commerce Dr.
worksite_address2              | 
worksite_city                  | AUGUSTA
worksite_county                | KENNEBUNKPORT TOWN
lawfirm_name_business_name     | S. R. Jonnalagadda, P. C.
employer_address1              | 10 CENTRE DRIVE, SUITE 219
employer_address2              | 
employer_city                  | MONROE
employer_state                 | NJ
employer_postal_code           | 08831
begin_date                     | 8/17/2023
end_date                       | 8/16/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 46 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23207-216622
job_title                      | SOFTWARE ENGINEER
employer_name                  | RAPIDIT INC
secondary_entity_business_name | State of Maine / Knowledge Services
employer_poc_email             | HRADMIN@RAPIDITINC.COM
employer_poc_phone             | 16783663820
employer_poc_first_name        | SAI K K
employer_poc_last_name         | VEMULAPALLI
worksite_address1              | 286 Water Street
worksite_address2              | Floor 6
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | 
employer_address1              | 4080 McGINNIS FERRY ROAD
employer_address2              | SUITE 1206
employer_city                  | ALPHARETTA
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 8/7/2023
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 47 ]-----------------+----------------------------------------------------------
case_number                    | I-200-25108-880345
job_title                      | SOFTWARE ENGINEER
employer_name                  | RapidIT Inc
secondary_entity_business_name | State of Maine / Knowledge Services
employer_poc_email             | hradmin@rapiditinc.com
employer_poc_phone             | 16783663820
employer_poc_first_name        | Sai K K
employer_poc_last_name         | Vemulapalli
worksite_address1              | 286 Water Street
worksite_address2              | FLOOR 6
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | 
employer_address1              | 4080 McGinnis Ferry Road
employer_address2              | Suite 1206
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 48 ]-----------------+----------------------------------------------------------
case_number                    | I-200-22228-419969
job_title                      | Software Engineer
employer_name                  | Maruthi Technologies Inc
secondary_entity_business_name | State of Maine DHHS (Office of Information Technology)
employer_poc_email             | legal_admin@anblicks.com
employer_poc_phone             | 18172479060
employer_poc_first_name        | Robert
employer_poc_last_name         | Freeman
worksite_address1              | 51 Commerce Dr
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Challa Law Office, PC
employer_address1              | 14911 Quorum Drive
employer_address2              | SUITE 390
employer_city                  | Dallas
employer_state                 | TX
employer_postal_code           | 75254
begin_date                     | 9/18/2022
end_date                       | 9/17/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 49 ]-----------------+----------------------------------------------------------
case_number                    | I-200-22278-512997
job_title                      | Software Developer
employer_name                  | Focused HR Solutions LLC
secondary_entity_business_name | State of Maine Department of Education
employer_poc_email             | christina@fhr-solutions.com
employer_poc_phone             | 14048404701
employer_poc_first_name        | Ross
employer_poc_last_name         | Falik
worksite_address1              | 45 Commerce Drive
worksite_address2              | Suite 13
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | SETH LAW OFFICES, P.C.
employer_address1              | 7047 E. Greenway Parkway
employer_address2              | Suite 250
employer_city                  | Scottsdale
employer_state                 | AZ
employer_postal_code           | 85254
begin_date                     | 12/16/2022
end_date                       | 12/15/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 50 ]-----------------+----------------------------------------------------------
case_number                    | I-200-21265-600658
job_title                      | Programmer 5 (Software Developer)
employer_name                  | CloudTrend Technologies LLC
secondary_entity_business_name | State of Maine Office of Information Technology
employer_poc_email             | jatan@cloudtrendtechnologies.com
employer_poc_phone             | 13023842454
employer_poc_first_name        | Jatan
employer_poc_last_name         | Upadhyay
worksite_address1              | 51 Commerce Drive
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | Law Office of Keshab Raj Seadie, P.C.
employer_address1              | 1521 Concord Pike
employer_address2              | Suite 301
employer_city                  | Wilmington
employer_state                 | DE
employer_postal_code           | 19803
begin_date                     | 9/23/2021
end_date                       | 9/22/2024
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 51 ]-----------------+----------------------------------------------------------
case_number                    | I-200-24117-928775
job_title                      | React Developer
employer_name                  | Avco Consulting Inc
secondary_entity_business_name | State of Maine, Bureau of Motor Vehicles
employer_poc_email             | SUDHIR@AVCOCONSULTING.COM
employer_poc_phone             | 15082924795
employer_poc_first_name        | Sudhir Reddy
employer_poc_last_name         | Prodduturi
worksite_address1              | 101 Hospital Street
worksite_address2              | 29 State House Station
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 38 Front St
employer_address2              | FL 4
employer_city                  | Worcester
employer_state                 | MA
employer_postal_code           | 01608
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 52 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23109-947707
job_title                      | SQL Developer
employer_name                  | IT CATS LLC
secondary_entity_business_name | State of Maine- DHHS
employer_poc_email             | SRAVAN@INFOWAYSOFTWARE.COM
employer_poc_phone             | 17322382120
employer_poc_first_name        | SRAVAN
employer_poc_last_name         | KARNATI
worksite_address1              | 286 Water St
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | KENNEBUNK TOWN
lawfirm_name_business_name     | 
employer_address1              | 388 WASHINGTON ROAD
employer_address2              | SUITE A
employer_city                  | SAYREVILLE
employer_state                 | NJ
employer_postal_code           | 08872
begin_date                     | 10/1/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 53 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23032-741201
job_title                      | CYBER SECURITY  ENGINEER
employer_name                  | DIZER CORP
secondary_entity_business_name | State of Maine-Office of Information Technology
employer_poc_email             | JAGDISH@DIZERCORP.COM
employer_poc_phone             | 14403680201
employer_poc_first_name        | JAGDISH
employer_poc_last_name         | MEDARAMETLA
worksite_address1              | 51 Commerce Drive
worksite_address2              | 
worksite_city                  | Augusta
worksite_county                | AUGUSTA CITY
lawfirm_name_business_name     | 
employer_address1              | 1912 MENTOR AVENUE
employer_address2              | 
employer_city                  | PAINESVILLE
employer_state                 | OH
employer_postal_code           | 44077
begin_date                     | 2/1/2023
end_date                       | 1/31/2026
total_worker_positions         | 1
soc_code                       | 15-1244.00
h_1b_dependent                 | Yes
-[ RECORD 54 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23094-902718
job_title                      | Teacher (High School)
employer_name                  | City of Lewiston School Department
secondary_entity_business_name | 
employer_poc_email             | sgallant@lewistonpublicschools.org
employer_poc_phone             | 12077954100
employer_poc_first_name        | Suzanna
employer_poc_last_name         | Gallant
worksite_address1              | 156 East Avenue
worksite_address2              | 
worksite_city                  | Lewiston
worksite_county                | LEWISTON CITY
lawfirm_name_business_name     | FordMurray
employer_address1              | 36 Oak Street
employer_address2              | 
employer_city                  | Lewiston
employer_state                 | ME
employer_postal_code           | 04240
begin_date                     | 6/15/2023
end_date                       | 6/14/2026
total_worker_positions         | 1
soc_code                       | 25-2031.00
h_1b_dependent                 | No
-[ RECORD 55 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23081-869236
job_title                      | World Language Teacher - High School
employer_name                  | City of Lewiston School Department
secondary_entity_business_name | 
employer_poc_email             | sgallant@lewistonpublicschools.org
employer_poc_phone             | 12077954100
employer_poc_first_name        | Suzanna
employer_poc_last_name         | Gallant
worksite_address1              | 156 East Avenue
worksite_address2              | 
worksite_city                  | Lewiston
worksite_county                | LEWISTON CITY
lawfirm_name_business_name     | FordMurray
employer_address1              | 36 Oak Street
employer_address2              | 
employer_city                  | Lewiston
employer_state                 | ME
employer_postal_code           | 04240
begin_date                     | 4/5/2023
end_date                       | 4/4/2026
total_worker_positions         | 1
soc_code                       | 25-2031.00
h_1b_dependent                 | No
-[ RECORD 56 ]-----------------+----------------------------------------------------------
case_number                    | I-200-23152-068179
job_title                      | World Language Teacher - High School
employer_name                  | City of Lewiston School Department
secondary_entity_business_name | 
employer_poc_email             | sgallant@lewistonpublicschools.org
employer_poc_phone             | 12077954100
employer_poc_first_name        | Suzanna
employer_poc_last_name         | Gallant
worksite_address1              | 156 East Avenue
worksite_address2              | 
worksite_city                  | Lewiston
worksite_county                | LEWISTON CITY
lawfirm_name_business_name     | FordMurray
employer_address1              | 36 Oak Street
employer_address2              | 
employer_city                  | Lewiston
employer_state                 | ME
employer_postal_code           | 04240
begin_date                     | 8/19/2023
end_date                       | 8/18/2026
total_worker_positions         | 1
soc_code                       | 25-2031.00
h_1b_dependent                 | No
-[ RECORD 57 ]-----------------+----------------------------------------------------------
case_number                    | I-200-24324-485085
job_title                      | Multilingual Teacher
employer_name                  | Town of Gorham-School Department
secondary_entity_business_name | 
employer_poc_email             | heather.perry@gorhamschools.org
employer_poc_phone             | 12072221012
employer_poc_first_name        | Heather
employer_poc_last_name         | Perry
worksite_address1              | 106 Weeks Road
worksite_address2              | 
worksite_city                  | Gorham
worksite_county                | GORHAM TOWN
lawfirm_name_business_name     | Drummond Woodsum & MacMahon
employer_address1              | 75 South Street
employer_address2              | Suite 2
employer_city                  | Gorham
employer_state                 | ME
employer_postal_code           | 04038
begin_date                     | 2/4/2025
end_date                       | 2/3/2028
total_worker_positions         | 1
soc_code                       | 25-2022
h_1b_dependent                 | No

